,date,season,hour,holiday,weekday,workingday,weather,casual,registered,count
10855,2012-04-02,2,11,0,1,1,1,81,128,209
10856,2012-04-02,2,12,0,1,1,1,100,181,281
10857,2012-04-02,2,13,0,1,1,1,97,184,281
10858,2012-04-02,2,14,0,1,1,1,127,141,268
10859,2012-04-02,2,15,0,1,1,1,132,192,324
10860,2012-04-02,2,16,0,1,1,1,104,291,395
10861,2012-04-02,2,17,0,1,1,1,128,601,729
10862,2012-04-02,2,18,0,1,1,1,75,543,618
10863,2012-04-02,2,19,0,1,1,1,66,428,494
10864,2012-04-02,2,20,0,1,1,1,48,281,329
10865,2012-04-02,2,21,0,1,1,1,24,214,238
10866,2012-04-02,2,22,0,1,1,1,17,106,123
10867,2012-04-02,2,23,0,1,1,1,6,60,66
10868,2012-04-03,2,0,0,2,1,1,1,32,33
10869,2012-04-03,2,1,0,2,1,1,0,11,11
10870,2012-04-03,2,2,0,2,1,1,0,5,5
10871,2012-04-03,2,3,0,2,1,1,0,3,3
10872,2012-04-03,2,4,0,2,1,1,0,1,1
10873,2012-04-03,2,5,0,2,1,1,2,25,27
10874,2012-04-03,2,6,0,2,1,1,2,98,100
10875,2012-04-03,2,7,0,2,1,1,14,327,341
10876,2012-04-03,2,8,0,2,1,1,27,577,604
10877,2012-04-03,2,9,0,2,1,1,54,354,408
10878,2012-04-03,2,10,0,2,1,1,77,142,219
10879,2012-04-03,2,11,0,2,1,1,91,167,258
10880,2012-04-03,2,12,0,2,1,1,101,230,331
10881,2012-04-03,2,13,0,2,1,1,120,225,345
10882,2012-04-03,2,14,0,2,1,1,120,191,311
10883,2012-04-03,2,15,0,2,1,1,109,207,316
10884,2012-04-03,2,16,0,2,1,1,145,340,485
10885,2012-04-03,2,17,0,2,1,1,123,634,757
10886,2012-04-03,2,18,0,2,1,1,139,661,800
10887,2012-04-03,2,19,0,2,1,1,98,460,558
10888,2012-04-03,2,20,0,2,1,1,54,325,379
10889,2012-04-03,2,21,0,2,1,1,33,210,243
10890,2012-04-03,2,22,0,2,1,1,25,133,158
10891,2012-04-03,2,23,0,2,1,1,13,66,79
10892,2012-04-04,2,0,0,3,1,1,18,23,41
10893,2012-04-04,2,1,0,3,1,1,0,11,11
10894,2012-04-04,2,2,0,3,1,1,0,5,5
10895,2012-04-04,2,3,0,3,1,1,0,3,3
10896,2012-04-04,2,4,0,3,1,1,0,1,1
10897,2012-04-04,2,5,0,3,1,1,0,27,27
10898,2012-04-04,2,6,0,3,1,2,6,120,126
10899,2012-04-04,2,7,0,3,1,2,12,354,366
10900,2012-04-04,2,8,0,3,1,2,31,653,684
10901,2012-04-04,2,9,0,3,1,2,47,316,363
10902,2012-04-04,2,10,0,3,1,2,68,99,167
10903,2012-04-04,2,11,0,3,1,2,61,152,213
10904,2012-04-04,2,12,0,3,1,2,73,210,283
10905,2012-04-04,2,13,0,3,1,2,70,181,251
10906,2012-04-04,2,14,0,3,1,2,82,176,258
10907,2012-04-04,2,15,0,3,1,2,86,182,268
10908,2012-04-04,2,16,0,3,1,2,86,304,390
10909,2012-04-04,2,17,0,3,1,1,99,645,744
10910,2012-04-04,2,18,0,3,1,1,113,646,759
10911,2012-04-04,2,19,0,3,1,1,75,419,494
10912,2012-04-04,2,20,0,3,1,1,39,333,372
10913,2012-04-04,2,21,0,3,1,1,43,255,298
10914,2012-04-04,2,22,0,3,1,1,30,151,181
10915,2012-04-04,2,23,0,3,1,1,19,112,131
10916,2012-04-05,2,0,0,4,1,1,12,33,45
10917,2012-04-05,2,1,0,4,1,1,4,9,13
10918,2012-04-05,2,2,0,4,1,1,7,11,18
10919,2012-04-05,2,3,0,4,1,1,0,5,5
10920,2012-04-05,2,4,0,4,1,1,0,1,1
10921,2012-04-05,2,5,0,4,1,1,1,28,29
10922,2012-04-05,2,6,0,4,1,1,8,118,126
10923,2012-04-05,2,7,0,4,1,1,15,339,354
10924,2012-04-05,2,8,0,4,1,1,28,610,638
10925,2012-04-05,2,9,0,4,1,1,61,290,351
10926,2012-04-05,2,10,0,4,1,1,88,158,246
10927,2012-04-05,2,11,0,4,1,2,109,159,268
10928,2012-04-05,2,12,0,4,1,1,66,210,276
10929,2012-04-05,2,13,0,4,1,1,89,202,291
10930,2012-04-05,2,14,0,4,1,1,143,144,287
10931,2012-04-05,2,15,0,4,1,1,98,171,269
10932,2012-04-05,2,16,0,4,1,1,84,318,402
10933,2012-04-05,2,17,0,4,1,1,145,677,822
10934,2012-04-05,2,18,0,4,1,1,80,618,698
10935,2012-04-05,2,19,0,4,1,1,64,423,487
10936,2012-04-05,2,20,0,4,1,1,33,279,312
10937,2012-04-05,2,21,0,4,1,1,25,209,234
10938,2012-04-05,2,22,0,4,1,1,20,129,149
10939,2012-04-05,2,23,0,4,1,1,12,124,136
10940,2012-04-06,2,0,0,5,1,1,12,49,61
10941,2012-04-06,2,1,0,5,1,1,10,28,38
10942,2012-04-06,2,2,0,5,1,1,6,5,11
10943,2012-04-06,2,3,0,5,1,1,3,5,8
10944,2012-04-06,2,4,0,5,1,1,2,3,5
10945,2012-04-06,2,5,0,5,1,1,0,23,23
10946,2012-04-06,2,6,0,5,1,1,0,80,80
10947,2012-04-06,2,7,0,5,1,1,15,231,246
10948,2012-04-06,2,8,0,5,1,1,19,489,508
10949,2012-04-06,2,9,0,5,1,1,58,318,376
10950,2012-04-06,2,10,0,5,1,1,81,157,238
10951,2012-04-06,2,11,0,5,1,1,112,179,291
10952,2012-04-06,2,12,0,5,1,1,113,224,337
10953,2012-04-06,2,13,0,5,1,1,173,238,411
10954,2012-04-06,2,14,0,5,1,1,240,250,490
10955,2012-04-06,2,15,0,5,1,1,218,319,537
10956,2012-04-06,2,16,0,5,1,1,184,352,536
10957,2012-04-06,2,17,0,5,1,1,172,483,655
10958,2012-04-06,2,18,0,5,1,1,104,380,484
10959,2012-04-06,2,19,0,5,1,1,115,297,412
10960,2012-04-06,2,20,0,5,1,1,61,191,252
10961,2012-04-06,2,21,0,5,1,1,54,136,190
10962,2012-04-06,2,22,0,5,1,1,34,124,158
10963,2012-04-06,2,23,0,5,1,1,21,92,113
10964,2012-04-07,2,0,0,6,0,1,9,85,94
10965,2012-04-07,2,1,0,6,0,1,9,60,69
10966,2012-04-07,2,2,0,6,0,1,11,25,36
10967,2012-04-07,2,3,0,6,0,1,7,21,28
10968,2012-04-07,2,4,0,6,0,1,3,4,7
10969,2012-04-07,2,5,0,6,0,1,0,2,2
10970,2012-04-07,2,6,0,6,0,1,1,18,19
10971,2012-04-07,2,7,0,6,0,1,14,40,54
10972,2012-04-07,2,8,0,6,0,1,29,94,123
10973,2012-04-07,2,9,0,6,0,1,103,173,276
10974,2012-04-07,2,10,0,6,0,1,187,176,363
10975,2012-04-07,2,11,0,6,0,1,251,244,495
10976,2012-04-07,2,12,0,6,0,1,320,270,590
10977,2012-04-07,2,13,0,6,0,1,355,288,643
10978,2012-04-07,2,14,0,6,0,1,326,252,578
10979,2012-04-07,2,15,0,6,0,1,321,305,626
10980,2012-04-07,2,16,0,6,0,1,354,261,615
10981,2012-04-07,2,17,0,6,0,1,299,268,567
10982,2012-04-07,2,18,0,6,0,1,227,290,517
10983,2012-04-07,2,19,0,6,0,1,170,243,413
10984,2012-04-07,2,20,0,6,0,1,73,135,208
10985,2012-04-07,2,21,0,6,0,1,75,159,234
10986,2012-04-07,2,22,0,6,0,1,76,106,182
10987,2012-04-07,2,23,0,6,0,1,32,86,118
10988,2012-04-08,2,0,0,0,0,1,21,64,85
10989,2012-04-08,2,1,0,0,0,1,14,50,64
10990,2012-04-08,2,2,0,0,0,1,7,25,32
10991,2012-04-08,2,3,0,0,0,1,8,18,26
10992,2012-04-08,2,4,0,0,0,1,0,7,7
10993,2012-04-08,2,5,0,0,0,1,4,8,12
10994,2012-04-08,2,6,0,0,0,1,7,21,28
10995,2012-04-08,2,7,0,0,0,1,12,25,37
10996,2012-04-08,2,8,0,0,0,1,19,65,84
10997,2012-04-08,2,9,0,0,0,1,71,108,179
10998,2012-04-08,2,10,0,0,0,1,113,186,299
10999,2012-04-08,2,11,0,0,0,1,195,209,404
11000,2012-04-08,2,12,0,0,0,1,198,259,457
11001,2012-04-08,2,13,0,0,0,1,229,254,483
11002,2012-04-08,2,14,0,0,0,1,254,249,503
11003,2012-04-08,2,15,0,0,0,1,260,226,486
11004,2012-04-08,2,16,0,0,0,1,232,244,476
11005,2012-04-08,2,17,0,0,0,1,185,226,411
11006,2012-04-08,2,18,0,0,0,1,151,159,310
11007,2012-04-08,2,19,0,0,0,1,89,187,276
11008,2012-04-08,2,20,0,0,0,1,65,146,211
11009,2012-04-08,2,21,0,0,0,1,53,77,130
11010,2012-04-08,2,22,0,0,0,1,33,85,118
11011,2012-04-08,2,23,0,0,0,1,10,41,51
11012,2012-04-09,2,0,0,1,1,1,8,29,37
11013,2012-04-09,2,1,0,1,1,1,4,12,16
11014,2012-04-09,2,2,0,1,1,1,2,4,6
11015,2012-04-09,2,3,0,1,1,1,0,3,3
11016,2012-04-09,2,4,0,1,1,1,2,3,5
11017,2012-04-09,2,5,0,1,1,1,2,30,32
11018,2012-04-09,2,6,0,1,1,1,3,108,111
11019,2012-04-09,2,7,0,1,1,1,11,320,331
11020,2012-04-09,2,8,0,1,1,1,22,595,617
11021,2012-04-09,2,9,0,1,1,1,50,236,286
11022,2012-04-09,2,10,0,1,1,1,65,113,178
11023,2012-04-09,2,11,0,1,1,1,96,127,223
11024,2012-04-09,2,12,0,1,1,1,94,186,280
11025,2012-04-09,2,13,0,1,1,1,108,173,281
11026,2012-04-09,2,14,0,1,1,1,66,152,218
11027,2012-04-09,2,15,0,1,1,1,82,173,255
11028,2012-04-09,2,16,0,1,1,1,81,310,391
11029,2012-04-09,2,17,0,1,1,1,67,565,632
11030,2012-04-09,2,18,0,1,1,1,60,586,646
11031,2012-04-09,2,19,0,1,1,1,35,386,421
11032,2012-04-09,2,20,0,1,1,1,21,255,276
11033,2012-04-09,2,21,0,1,1,3,14,151,165
11034,2012-04-09,2,22,0,1,1,2,6,102,108
11035,2012-04-09,2,23,0,1,1,1,6,61,67
11036,2012-04-10,2,0,0,2,1,2,3,23,26
11037,2012-04-10,2,1,0,2,1,1,0,9,9
11038,2012-04-10,2,2,0,2,1,1,0,2,2
11039,2012-04-10,2,3,0,2,1,1,0,2,2
11040,2012-04-10,2,4,0,2,1,1,0,2,2
11041,2012-04-10,2,5,0,2,1,1,0,24,24
11042,2012-04-10,2,6,0,2,1,1,3,100,103
11043,2012-04-10,2,7,0,2,1,1,16,368,384
11044,2012-04-10,2,8,0,2,1,1,22,670,692
11045,2012-04-10,2,9,0,2,1,1,16,303,319
11046,2012-04-10,2,10,0,2,1,1,49,132,181
11047,2012-04-10,2,11,0,2,1,1,78,161,239
11048,2012-04-10,2,12,0,2,1,1,75,184,259
11049,2012-04-10,2,13,0,2,1,1,81,202,283
11050,2012-04-10,2,14,0,2,1,1,75,149,224
11051,2012-04-10,2,15,0,2,1,1,46,157,203
11052,2012-04-10,2,16,0,2,1,1,66,296,362
11053,2012-04-10,2,17,0,2,1,1,88,656,744
11054,2012-04-10,2,18,0,2,1,1,78,626,704
11055,2012-04-10,2,19,0,2,1,1,51,428,479
11056,2012-04-10,2,20,0,2,1,1,34,248,282
11057,2012-04-10,2,21,0,2,1,1,15,191,206
11058,2012-04-10,2,22,0,2,1,1,9,118,127
11059,2012-04-10,2,23,0,2,1,1,14,48,62
11060,2012-04-11,2,0,0,3,1,1,8,22,30
11061,2012-04-11,2,1,0,3,1,1,3,9,12
11062,2012-04-11,2,2,0,3,1,1,0,2,2
11063,2012-04-11,2,3,0,3,1,1,0,2,2
11064,2012-04-11,2,5,0,3,1,1,1,26,27
11065,2012-04-11,2,6,0,3,1,1,3,103,106
11066,2012-04-11,2,7,0,3,1,1,18,303,321
11067,2012-04-11,2,8,0,3,1,1,14,581,595
11068,2012-04-11,2,9,0,3,1,2,20,282,302
11069,2012-04-11,2,10,0,3,1,2,26,127,153
11070,2012-04-11,2,11,0,3,1,2,38,142,180
11071,2012-04-11,2,12,0,3,1,2,35,147,182
11072,2012-04-11,2,13,0,3,1,2,16,147,163
11073,2012-04-11,2,14,0,3,1,1,34,101,135
11074,2012-04-11,2,15,0,3,1,3,50,152,202
11075,2012-04-11,2,16,0,3,1,1,51,256,307
11076,2012-04-11,2,17,0,3,1,1,52,527,579
11077,2012-04-11,2,18,0,3,1,3,39,546,585
11078,2012-04-11,2,19,0,3,1,1,28,356,384
11079,2012-04-11,2,20,0,3,1,1,22,213,235
11080,2012-04-11,2,21,0,3,1,1,11,154,165
11081,2012-04-11,2,22,0,3,1,1,4,130,134
11082,2012-04-11,2,23,0,3,1,1,9,52,61
11083,2012-04-12,2,0,0,4,1,1,1,22,23
11084,2012-04-12,2,1,0,4,1,1,2,7,9
11085,2012-04-12,2,2,0,4,1,1,0,4,4
11086,2012-04-12,2,3,0,4,1,1,2,3,5
11087,2012-04-12,2,4,0,4,1,1,0,1,1
11088,2012-04-12,2,5,0,4,1,1,0,21,21
11089,2012-04-12,2,6,0,4,1,1,2,94,96
11090,2012-04-12,2,7,0,4,1,1,12,294,306
11091,2012-04-12,2,8,0,4,1,1,20,604,624
11092,2012-04-12,2,9,0,4,1,1,16,271,287
11093,2012-04-12,2,10,0,4,1,1,38,103,141
11094,2012-04-12,2,11,0,4,1,1,50,174,224
11095,2012-04-12,2,12,0,4,1,1,60,199,259
11096,2012-04-12,2,13,0,4,1,1,55,148,203
11097,2012-04-12,2,14,0,4,1,1,74,150,224
11098,2012-04-12,2,15,0,4,1,1,42,169,211
11099,2012-04-12,2,16,0,4,1,1,54,299,353
11100,2012-04-12,2,17,0,4,1,1,60,596,656
11101,2012-04-12,2,18,0,4,1,1,63,547,610
11102,2012-04-12,2,19,0,4,1,1,50,383,433
11103,2012-04-12,2,20,0,4,1,1,26,254,280
11104,2012-04-12,2,21,0,4,1,1,13,174,187
11105,2012-04-12,2,22,0,4,1,1,15,143,158
11106,2012-04-12,2,23,0,4,1,1,8,86,94
11107,2012-04-13,2,0,0,5,1,1,14,41,55
11108,2012-04-13,2,1,0,5,1,1,2,28,30
11109,2012-04-13,2,2,0,5,1,1,6,5,11
11110,2012-04-13,2,3,0,5,1,1,3,8,11
11111,2012-04-13,2,4,0,5,1,2,1,4,5
11112,2012-04-13,2,5,0,5,1,2,2,19,21
11113,2012-04-13,2,6,0,5,1,1,0,84,84
11114,2012-04-13,2,7,0,5,1,1,13,283,296
11115,2012-04-13,2,8,0,5,1,1,24,539,563
11116,2012-04-13,2,9,0,5,1,1,36,294,330
11117,2012-04-13,2,10,0,5,1,1,59,133,192
11118,2012-04-13,2,11,0,5,1,1,75,158,233
11119,2012-04-13,2,12,0,5,1,1,104,218,322
11120,2012-04-13,2,13,0,5,1,1,112,246,358
11121,2012-04-13,2,14,0,5,1,1,125,223,348
11122,2012-04-13,2,15,0,5,1,1,115,237,352
11123,2012-04-13,2,16,0,5,1,1,113,350,463
11124,2012-04-13,2,17,0,5,1,1,117,621,738
11125,2012-04-13,2,18,0,5,1,1,107,564,671
11126,2012-04-13,2,19,0,5,1,1,75,352,427
11127,2012-04-13,2,20,0,5,1,1,44,242,286
11128,2012-04-13,2,21,0,5,1,1,36,153,189
11129,2012-04-13,2,22,0,5,1,1,34,181,215
11130,2012-04-13,2,23,0,5,1,1,35,163,198
11131,2012-04-14,2,0,0,6,0,1,11,85,96
11132,2012-04-14,2,1,0,6,0,1,10,60,70
11133,2012-04-14,2,2,0,6,0,1,3,53,56
11134,2012-04-14,2,3,0,6,0,1,6,26,32
11135,2012-04-14,2,4,0,6,0,1,5,9,14
11136,2012-04-14,2,5,0,6,0,1,2,5,7
11137,2012-04-14,2,6,0,6,0,1,2,19,21
11138,2012-04-14,2,7,0,6,0,1,8,56,64
11139,2012-04-14,2,8,0,6,0,1,24,136,160
11140,2012-04-14,2,9,0,6,0,1,59,206,265
11141,2012-04-14,2,10,0,6,0,1,139,267,406
11142,2012-04-14,2,11,0,6,0,1,207,357,564
11143,2012-04-14,2,12,0,6,0,1,274,404,678
11144,2012-04-14,2,13,0,6,0,1,308,370,678
11145,2012-04-14,2,14,0,6,0,2,288,372,660
11146,2012-04-14,2,15,0,6,0,2,311,347,658
11147,2012-04-14,2,16,0,6,0,2,253,329,582
11148,2012-04-14,2,17,0,6,0,2,251,309,560
11149,2012-04-14,2,18,0,6,0,2,197,284,481
11150,2012-04-14,2,19,0,6,0,2,163,296,459
11151,2012-04-14,2,20,0,6,0,2,112,209,321
11152,2012-04-14,2,21,0,6,0,2,53,167,220
11153,2012-04-14,2,22,0,6,0,2,64,148,212
11154,2012-04-14,2,23,0,6,0,2,45,151,196
11155,2012-04-15,2,0,0,0,0,2,30,94,124
11156,2012-04-15,2,1,0,0,0,2,17,89,106
11157,2012-04-15,2,2,0,0,0,2,20,54,74
11158,2012-04-15,2,3,0,0,0,2,18,27,45
11159,2012-04-15,2,4,0,0,0,2,2,10,12
11160,2012-04-15,2,5,0,0,0,1,4,6,10
11161,2012-04-15,2,6,0,0,0,1,5,11,16
11162,2012-04-15,2,7,0,0,0,1,16,30,46
11163,2012-04-15,2,8,0,0,0,1,33,64,97
11164,2012-04-15,2,9,0,0,0,1,97,154,251
11165,2012-04-15,2,10,0,0,0,1,186,235,421
11166,2012-04-15,2,11,0,0,0,1,227,301,528
11167,2012-04-15,2,12,0,0,0,1,275,360,635
11168,2012-04-15,2,13,0,0,0,1,298,383,681
11169,2012-04-15,2,14,0,0,0,1,282,346,628
11170,2012-04-15,2,15,0,0,0,1,266,351,617
11171,2012-04-15,2,16,0,0,0,1,286,330,616
11172,2012-04-15,2,17,0,0,0,1,262,361,623
11173,2012-04-15,2,18,0,0,0,1,184,295,479
11174,2012-04-15,2,19,0,0,0,1,114,265,379
11175,2012-04-15,2,20,0,0,0,1,86,205,291
11176,2012-04-15,2,21,0,0,0,1,76,153,229
11177,2012-04-15,2,22,0,0,0,1,37,97,134
11178,2012-04-15,2,23,0,0,0,1,25,65,90
11179,2012-04-16,2,0,1,1,0,1,15,26,41
11180,2012-04-16,2,1,1,1,0,1,7,21,28
11181,2012-04-16,2,2,1,1,0,1,5,9,14
11182,2012-04-16,2,3,1,1,0,1,3,5,8
11183,2012-04-16,2,4,1,1,0,1,0,6,6
11184,2012-04-16,2,5,1,1,0,1,4,34,38
11185,2012-04-16,2,6,1,1,0,1,10,123,133
11186,2012-04-16,2,7,1,1,0,1,20,367,387
11187,2012-04-16,2,8,1,1,0,2,48,549,597
11188,2012-04-16,2,9,1,1,0,1,59,238,297
11189,2012-04-16,2,10,1,1,0,1,75,149,224
11190,2012-04-16,2,11,1,1,0,1,115,136,251
11191,2012-04-16,2,12,1,1,0,1,75,196,271
11192,2012-04-16,2,13,1,1,0,1,79,184,263
11193,2012-04-16,2,14,1,1,0,1,105,183,288
11194,2012-04-16,2,15,1,1,0,1,81,194,275
11195,2012-04-16,2,16,1,1,0,1,92,266,358
11196,2012-04-16,2,17,1,1,0,1,111,601,712
11197,2012-04-16,2,18,1,1,0,1,87,589,676
11198,2012-04-16,2,19,1,1,0,1,61,461,522
11199,2012-04-16,2,20,1,1,0,1,48,327,375
11200,2012-04-16,2,21,1,1,0,1,39,232,271
11201,2012-04-16,2,22,1,1,0,1,35,179,214
11202,2012-04-16,2,23,1,1,0,1,24,97,121
11203,2012-04-17,2,0,0,2,1,1,10,33,43
11204,2012-04-17,2,1,0,2,1,1,6,5,11
11205,2012-04-17,2,2,0,2,1,1,1,3,4
11206,2012-04-17,2,3,0,2,1,1,0,6,6
11207,2012-04-17,2,4,0,2,1,1,3,6,9
11208,2012-04-17,2,5,0,2,1,1,1,29,30
11209,2012-04-17,2,6,0,2,1,1,8,136,144
11210,2012-04-17,2,7,0,2,1,1,18,443,461
11211,2012-04-17,2,8,0,2,1,1,42,631,673
11212,2012-04-17,2,9,0,2,1,1,71,329,400
11213,2012-04-17,2,10,0,2,1,1,52,165,217
11214,2012-04-17,2,11,0,2,1,1,65,174,239
11215,2012-04-17,2,12,0,2,1,1,65,179,244
11216,2012-04-17,2,13,0,2,1,1,52,187,239
11217,2012-04-17,2,14,0,2,1,1,59,198,257
11218,2012-04-17,2,15,0,2,1,1,91,217,308
11219,2012-04-17,2,16,0,2,1,1,50,320,370
11220,2012-04-17,2,17,0,2,1,1,108,673,781
11221,2012-04-17,2,18,0,2,1,1,105,670,775
11222,2012-04-17,2,19,0,2,1,1,73,464,537
11223,2012-04-17,2,20,0,2,1,1,44,358,402
11224,2012-04-17,2,21,0,2,1,1,37,260,297
11225,2012-04-17,2,22,0,2,1,1,18,144,162
11226,2012-04-17,2,23,0,2,1,1,10,72,82
11227,2012-04-18,2,0,0,3,1,1,3,35,38
11228,2012-04-18,2,1,0,3,1,1,1,13,14
11229,2012-04-18,2,2,0,3,1,2,1,8,9
11230,2012-04-18,2,3,0,3,1,2,0,6,6
11231,2012-04-18,2,4,0,3,1,2,0,7,7
11232,2012-04-18,2,5,0,3,1,2,0,34,34
11233,2012-04-18,2,6,0,3,1,2,6,128,134
11234,2012-04-18,2,7,0,3,1,2,10,408,418
11235,2012-04-18,2,8,0,3,1,3,25,551,576
11236,2012-04-18,2,9,0,3,1,3,20,245,265
11237,2012-04-18,2,10,0,3,1,3,31,116,147
11238,2012-04-18,2,11,0,3,1,3,14,105,119
11239,2012-04-18,2,12,0,3,1,3,15,95,110
11240,2012-04-18,2,13,0,3,1,3,13,51,64
11241,2012-04-18,2,14,0,3,1,3,8,43,51
11242,2012-04-18,2,15,0,3,1,3,10,88,98
11243,2012-04-18,2,16,0,3,1,2,36,199,235
11244,2012-04-18,2,17,0,3,1,2,46,442,488
11245,2012-04-18,2,18,0,3,1,2,27,478,505
11246,2012-04-18,2,19,0,3,1,2,26,342,368
11247,2012-04-18,2,20,0,3,1,2,8,252,260
11248,2012-04-18,2,21,0,3,1,2,24,165,189
11249,2012-04-18,2,22,0,3,1,2,9,153,162
11250,2012-04-18,2,23,0,3,1,2,14,56,70
11251,2012-04-19,2,0,0,4,1,3,5,20,25
11252,2012-04-19,2,1,0,4,1,3,2,11,13
11253,2012-04-19,2,2,0,4,1,2,2,4,6
11254,2012-04-19,2,3,0,4,1,2,1,3,4
11255,2012-04-19,2,4,0,4,1,2,0,4,4
11256,2012-04-19,2,5,0,4,1,1,0,30,30
11257,2012-04-19,2,6,0,4,1,2,4,116,120
11258,2012-04-19,2,7,0,4,1,2,15,391,406
11259,2012-04-19,2,8,0,4,1,2,26,651,677
11260,2012-04-19,2,9,0,4,1,2,31,270,301
11261,2012-04-19,2,10,0,4,1,1,46,143,189
11262,2012-04-19,2,11,0,4,1,1,46,183,229
11263,2012-04-19,2,12,0,4,1,1,51,213,264
11264,2012-04-19,2,13,0,4,1,1,52,186,238
11265,2012-04-19,2,14,0,4,1,1,54,183,237
11266,2012-04-19,2,15,0,4,1,1,66,196,262
11267,2012-04-19,2,16,0,4,1,1,63,324,387
11268,2012-04-19,2,17,0,4,1,1,85,663,748
11269,2012-04-19,2,18,0,4,1,1,99,677,776
11270,2012-04-19,2,19,0,4,1,1,70,516,586
11271,2012-04-19,2,20,0,4,1,1,52,352,404
11272,2012-04-19,2,21,0,4,1,1,27,240,267
11273,2012-04-19,2,22,0,4,1,1,29,219,248
11274,2012-04-19,2,23,0,4,1,1,20,124,144
11275,2012-04-20,2,0,0,5,1,1,5,59,64
11276,2012-04-20,2,1,0,5,1,1,3,22,25
11277,2012-04-20,2,2,0,5,1,1,3,18,21
11278,2012-04-20,2,3,0,5,1,1,1,9,10
11279,2012-04-20,2,4,0,5,1,1,0,3,3
11280,2012-04-20,2,5,0,5,1,1,1,24,25
11281,2012-04-20,2,6,0,5,1,1,8,105,113
11282,2012-04-20,2,7,0,5,1,1,9,350,359
11283,2012-04-20,2,8,0,5,1,1,32,668,700
11284,2012-04-20,2,9,0,5,1,1,30,329,359
11285,2012-04-20,2,10,0,5,1,1,67,170,237
11286,2012-04-20,2,11,0,5,1,1,64,190,254
11287,2012-04-20,2,12,0,5,1,1,102,260,362
11288,2012-04-20,2,13,0,5,1,1,105,276,381
11289,2012-04-20,2,14,0,5,1,1,156,238,394
11290,2012-04-20,2,15,0,5,1,1,145,262,407
11291,2012-04-20,2,16,0,5,1,1,151,429,580
11292,2012-04-20,2,17,0,5,1,1,122,697,819
11293,2012-04-20,2,18,0,5,1,1,110,558,668
11294,2012-04-20,2,19,0,5,1,1,82,410,492
11295,2012-04-20,2,20,0,5,1,1,52,289,341
11296,2012-04-20,2,21,0,5,1,1,35,252,287
11297,2012-04-20,2,22,0,5,1,1,26,176,202
11298,2012-04-20,2,23,0,5,1,1,31,156,187
11299,2012-04-21,2,0,0,6,0,1,31,111,142
11300,2012-04-21,2,1,0,6,0,1,24,64,88
11301,2012-04-21,2,2,0,6,0,1,12,69,81
11302,2012-04-21,2,3,0,6,0,1,4,25,29
11303,2012-04-21,2,4,0,6,0,1,0,9,9
11304,2012-04-21,2,5,0,6,0,1,0,1,1
11305,2012-04-21,2,6,0,6,0,1,10,21,31
11306,2012-04-21,2,7,0,6,0,1,21,55,76
11307,2012-04-21,2,8,0,6,0,1,52,149,201
11308,2012-04-21,2,9,0,6,0,1,115,216,331
11309,2012-04-21,2,10,0,6,0,1,183,299,482
11310,2012-04-21,2,11,0,6,0,1,260,348,608
11311,2012-04-21,2,12,0,6,0,1,262,378,640
11312,2012-04-21,2,13,0,6,0,1,291,358,649
11313,2012-04-21,2,14,0,6,0,1,278,331,609
11314,2012-04-21,2,15,0,6,0,1,267,361,628
11315,2012-04-21,2,16,0,6,0,1,267,372,639
11316,2012-04-21,2,17,0,6,0,2,259,309,568
11317,2012-04-21,2,18,0,6,0,2,133,283,416
11318,2012-04-21,2,19,0,6,0,3,9,45,54
11319,2012-04-21,2,20,0,6,0,3,5,34,39
11320,2012-04-21,2,21,0,6,0,3,20,82,102
11321,2012-04-21,2,22,0,6,0,1,20,90,110
11322,2012-04-21,2,23,0,6,0,2,18,73,91
11323,2012-04-22,2,0,0,0,0,2,32,85,117
11324,2012-04-22,2,1,0,0,0,2,10,63,73
11325,2012-04-22,2,2,0,0,0,1,7,49,56
11326,2012-04-22,2,3,0,0,0,2,7,33,40
11327,2012-04-22,2,4,0,0,0,2,0,7,7
11328,2012-04-22,2,5,0,0,0,2,0,6,6
11329,2012-04-22,2,6,0,0,0,2,6,6,12
11330,2012-04-22,2,7,0,0,0,3,2,22,24
11331,2012-04-22,2,8,0,0,0,3,8,43,51
11332,2012-04-22,2,9,0,0,0,3,8,71,79
11333,2012-04-22,2,10,0,0,0,3,11,57,68
11334,2012-04-22,2,11,0,0,0,3,7,70,77
11335,2012-04-22,2,12,0,0,0,3,5,56,61
11336,2012-04-22,2,13,0,0,0,3,5,47,52
11337,2012-04-22,2,14,0,0,0,3,3,50,53
11338,2012-04-22,2,15,0,0,0,3,0,38,38
11339,2012-04-22,2,16,0,0,0,3,4,32,36
11340,2012-04-22,2,17,0,0,0,3,2,25,27
11341,2012-04-22,2,18,0,0,0,3,1,38,39
11342,2012-04-22,2,19,0,0,0,3,1,34,35
11343,2012-04-22,2,20,0,0,0,3,1,34,35
11344,2012-04-22,2,21,0,0,0,3,0,11,11
11345,2012-04-22,2,22,0,0,0,3,0,13,13
11346,2012-04-22,2,23,0,0,0,3,0,17,17
11347,2012-04-23,2,0,0,1,1,3,0,6,6
11348,2012-04-23,2,1,0,1,1,3,1,1,2
11349,2012-04-23,2,2,0,1,1,2,1,3,4
11350,2012-04-23,2,3,0,1,1,2,0,1,1
11351,2012-04-23,2,4,0,1,1,3,0,3,3
11352,2012-04-23,2,5,0,1,1,3,0,14,14
